protein	protein	Sample1_01	Sample1_02	Sample1_03	Sample2_01	Sample2_02	Sample2_03	Sample1	Sample2	protein-log2	Sample1_01-log2	Sample1_02-log2	Sample1_03-log2	Sample2_01-log2	Sample2_02-log2	Sample2_03-log2	Sample1-log2	Sample2-log2	p	p threshold	Significant	ratio	sum	log2_sum	log2_ratio
NP_003396	406231	42	63	44	25	40	43	49.666666666666664	36.0	18.631940812150074	5.392317422778761	5.977279923499917	5.459431618637297	4.643856189774724	5.321928094887363	5.426264754702098	5.634206019741005	5.169925001442312	0.19384615257717872	0.005530529172320216	False	0.7248322147651007	85.66666666666666	6.420662048472722	-0.46428101829869295
NP_057155	108402	7	13	10	10	18	17	10.0	15.0	16.72603184887273	2.807354922057604	3.700439718141092	3.3219280948873626	3.3219280948873626	4.169925001442312	4.08746284125034	3.3219280948873626	3.9068905956085187	0.1939107145493004	0.005533242876526459	False	1.5	25.0	4.643856189774724	0.5849625007211562
NP_991330	531729	2	8	24	23	19	26	11.333333333333334	22.666666666666668	19.020331626235144	1.0	3.0	4.584962500721157	4.523561956057013	4.247927513443585	4.700439718141093	3.502500340529183	4.502500340529183	0.19421787743625799	0.0055359565807327005	False	2.0	34.0	5.08746284125034	1.0
NP_112487	575337	61	64	77	101	78	70	67.33333333333333	83.0	19.13404772755493	5.930737337562887	6.0	6.266786540694902	6.6582114827517955	6.285402218862249	6.129283016944967	6.073248982030639	6.375039431346925	0.19441902724979243	0.005538670284938942	False	1.2326732673267327	150.33333333333331	7.232021122534225	0.3017904493162862
NP_001002755	26928	15	23	16	14	14	15	18.0	14.333333333333334	14.71681946132995	3.9068905956085187	4.523561956057013	4.0	3.8073549220576037	3.8073549220576037	3.9068905956085187	4.169925001442312	3.841302253980942	0.1948352710460557	0.005541383989145184	False	0.7962962962962963	32.333333333333336	5.014950341465972	-0.32862274746137066
NP_056515	283784	15	23	16	14	14	15	18.0	14.333333333333334	18.114433725669787	3.9068905956085187	4.523561956057013	4.0	3.8073549220576037	3.8073549220576037	3.9068905956085187	4.169925001442312	3.841302253980942	0.1948352710460557	0.0055440976933514245	False	0.7962962962962963	32.333333333333336	5.014950341465972	-0.32862274746137066
NP_068831	1114711	54	15	3	4	2	5	24.0	3.6666666666666665	20.088238294797165	5.754887502163469	3.9068905956085187	1.5849625007211563	2.0	1.0	2.321928094887362	4.584962500721157	1.8744691179161412	0.1949892076728295	0.005546811397557667	False	0.15277777777777776	27.666666666666668	4.7900769306257684	-2.7104933828050153
NP_001138400	25605	9	6	8	7	5	6	7.666666666666667	6.0	14.644137938636257	3.1699250014423126	2.584962500721156	3.0	2.807354922057604	2.321928094887362	2.584962500721156	2.938599455335857	2.584962500721156	0.1952955416982084	0.005549525101763908	False	0.7826086956521738	13.666666666666668	3.772589503896928	-0.3536369546147007
NP_001186143	45950	41	37	26	24	30	27	34.666666666666664	27.0	15.487777241063759	5.357552004618084	5.20945336562895	4.700439718141093	4.584962500721157	4.906890595608519	4.754887502163469	5.115477217419936	4.754887502163469	0.19631154427029002	0.005552238805970149	False	0.7788461538461539	61.666666666666664	5.946418959795157	-0.36058971525646744
NP_008960	129334	41	37	26	24	30	27	34.666666666666664	27.0	16.980742062681266	5.357552004618084	5.20945336562895	4.700439718141093	4.584962500721157	4.906890595608519	4.754887502163469	5.115477217419936	4.754887502163469	0.19631154427029002	0.005554952510176391	False	0.7788461538461539	61.666666666666664	5.946418959795157	-0.36058971525646744
NP_861515	46489	8	5	7	6	5	4	6.666666666666667	5.0	15.504601772699138	3.0	2.321928094887362	2.807354922057604	2.584962500721156	2.321928094887362	2.0	2.736965594166206	2.321928094887362	0.19659757631958694	0.0055576662143826325	False	0.75	11.666666666666668	3.5443205162238103	-0.4150374992788438
NP_689565	402345	17	7	6	16	16	13	10.0	15.0	18.618073578659782	4.08746284125034	2.807354922057604	2.584962500721156	4.0	4.0	3.700439718141092	3.3219280948873626	3.9068905956085187	0.19694473933190448	0.005560379918588874	False	1.5	25.0	4.643856189774724	0.5849625007211562
NP_001258848	28863	10	4	7	9	10	11	7.0	10.0	14.81693363988396	3.3219280948873626	2.0	2.807354922057604	3.1699250014423126	3.3219280948873626	3.4594316186372978	2.807354922057604	3.3219280948873626	0.1977827913961796	0.005563093622795116	False	1.4285714285714286	17.0	4.08746284125034	0.5145731728297582
NP_116235	296293	2	1	3	4	2	8	2.0	4.666666666666667	18.176665017089096	1.0	0.0	1.5849625007211563	2.0	1.0	3.0	1.0	2.222392421336448	0.19875366862784477	0.005565807327001357	False	2.3333333333333335	6.666666666666667	2.736965594166206	1.222392421336448
NP_004796	235197	11	11	13	14	13	12	11.666666666666666	13.0	17.84351013277127	3.4594316186372978	3.4594316186372978	3.700439718141092	3.8073549220576037	3.700439718141092	3.5849625007211565	3.5443205162238103	3.700439718141092	0.19969526226184978	0.005568521031207598	False	1.1142857142857143	24.666666666666664	4.624490864907794	0.15611920191728196
NP_783316	91779	5	3	2	19	4	5	3.3333333333333335	9.333333333333334	16.485876467157116	2.321928094887362	1.5849625007211563	1.0	4.247927513443585	2.0	2.321928094887362	1.7369655941662063	3.222392421336448	0.2013228555628474	0.0055712347354138405	False	2.8000000000000003	12.666666666666668	3.6629650127224296	1.485426827170242
NP_002795	328935	13	22	11	7	11	12	15.333333333333334	10.0	18.327442999301937	3.700439718141092	4.459431618637297	3.4594316186372978	2.807354922057604	3.4594316186372978	3.5849625007211565	3.938599455335857	3.3219280948873626	0.2014724055611652	0.005573948439620081	False	0.6521739130434783	25.333333333333336	4.66296501272243	-0.6166713604484944
NP_054900	377344	29	21	16	19	15	14	22.0	16.0	18.52552080909507	4.857980995127573	4.392317422778761	4.0	4.247927513443585	3.9068905956085187	3.8073549220576037	4.459431618637297	4.0	0.20198074022666285	0.005576662143826323	False	0.7272727272727273	38.0	5.247927513443585	-0.45943161863729726
NP_001129135	62620	10	17	15	11	10	11	14.0	10.666666666666666	15.934335888026032	3.3219280948873626	4.08746284125034	3.9068905956085187	3.4594316186372978	3.3219280948873626	3.4594316186372978	3.8073549220576037	3.415037499278844	0.2026631455405225	0.0055793758480325644	False	0.7619047619047619	24.666666666666664	4.624490864907794	-0.39231742277876036
NP_001186708	70179	41	44	41	36	43	34	42.0	37.666666666666664	16.098751770074944	5.357552004618084	5.459431618637297	5.357552004618084	5.169925001442312	5.426264754702098	5.08746284125034	5.392317422778761	5.235216461694032	0.20267374092316726	0.005582089552238806	False	0.8968253968253967	79.66666666666666	6.315904307259593	-0.1571009610847289
NP_001014990	8901	11	8	5	9	12	13	8.0	11.333333333333334	13.119751712201424	3.4594316186372978	3.0	2.321928094887362	3.1699250014423126	3.5849625007211565	3.700439718141092	3.0	3.502500340529183	0.20360244150236906	0.005584803256445048	False	1.4166666666666667	19.333333333333336	4.273018494406417	0.5025003405291834
NP_002077	290754	26	30	26	24	27	23	27.333333333333332	24.666666666666668	18.149439513909915	4.700439718141093	4.906890595608519	4.700439718141093	4.584962500721157	4.754887502163469	4.523561956057013	4.772589503896928	4.624490864907794	0.20364824408062543	0.005587516960651289	False	0.902439024390244	52.0	5.700439718141093	-0.1480986389891337
NP_003565	140438	23	32	26	21	15	26	27.0	20.666666666666668	17.099573830263793	4.523561956057013	5.0	4.700439718141093	4.392317422778761	3.9068905956085187	4.700439718141093	4.754887502163469	4.36923380966572	0.20463859278755875	0.005590230664857531	False	0.7654320987654322	47.66666666666667	5.574908836057234	-0.3856536924977494
NP_005359	247831	55	28	48	58	58	56	43.666666666666664	57.333333333333336	17.91899713305747	5.78135971352466	4.807354922057604	5.584962500721157	5.857980995127572	5.857980995127572	5.807354922057605	5.448460500816294	5.841302253980943	0.205476266365588	0.005592944369063772	False	1.3129770992366414	101.0	6.6582114827517955	0.3928417531646479
NP_001191222	36252	7	9	11	4	7	8	9.0	6.333333333333333	15.145772969449096	2.807354922057604	3.1699250014423126	3.4594316186372978	2.0	2.807354922057604	3.0	3.1699250014423126	2.662965012722429	0.20561510054945756	0.005595658073270014	False	0.7037037037037037	15.333333333333332	3.9385994553358565	-0.506959988719883
NP_001191217	36162	7	9	11	4	7	8	9.0	6.333333333333333	15.142186850175605	2.807354922057604	3.1699250014423126	3.4594316186372978	2.0	2.807354922057604	3.0	3.1699250014423126	2.662965012722429	0.20561510054945756	0.005598371777476255	False	0.7037037037037037	15.333333333333332	3.9385994553358565	-0.506959988719883
NP_037372	202083	3	4	3	7	6	3	3.3333333333333335	5.333333333333333	17.624588436197662	1.5849625007211563	2.0	1.5849625007211563	2.807354922057604	2.584962500721156	1.5849625007211563	1.7369655941662063	2.415037499278844	0.20702276097151345	0.005601085481682496	False	1.5999999999999999	8.666666666666666	3.1154772174199357	0.6780719051126376
NP_001032726	113955	77	99	76	82	116	117	84.0	105.0	16.798104701514347	6.266786540694902	6.6293566200796095	6.247927513443586	6.357552004618085	6.857980995127572	6.870364719583405	6.39231742277876	6.714245517666122	0.20855630832070599	0.005603799185888739	False	1.25	189.0	7.562242424221073	0.32192809488736235
NP_003336	444590	76	61	86	83	82	100	74.33333333333333	88.33333333333333	18.76211597315561	6.247927513443586	5.930737337562887	6.426264754702098	6.375039431346925	6.357552004618085	6.643856189774725	6.215937399199149	6.464886048729404	0.2091812106559111	0.00560651289009498	False	1.188340807174888	162.66666666666666	7.345774836841731	0.24894864953025692
NP_778235	91621	15	5	12	7	4	6	10.666666666666666	5.666666666666667	16.483390688827196	3.9068905956085187	2.321928094887362	3.5849625007211565	2.807354922057604	2.0	2.584962500721156	3.415037499278844	2.5025003405291835	0.2094983750074387	0.005609226594301221	False	0.5312500000000001	16.333333333333332	4.029747343394052	-0.9125371587496603
NP_077740	121254	2	3	1	14	4	2	2.0	6.666666666666667	16.887672815014742	1.0	1.5849625007211563	0.0	3.8073549220576037	2.0	1.0	1.0	2.736965594166206	0.20979076158732055	0.005611940298507463	False	3.3333333333333335	8.666666666666668	3.1154772174199366	1.7369655941662063
NP_001004	115903	199	222	209	163	187	211	210.0	187.0	16.82255838356902	7.636624620543649	7.794415866350106	7.7073591320808825	7.348728154231078	7.546894459887637	7.721099188707186	7.714245517666122	7.546894459887637	0.2109184335571248	0.0056146540027137044	False	0.8904761904761904	397.0	8.632995197142959	-0.16735105777848608
NP_000985	70140	164	124	123	158	148	168	137.0	158.0	16.097949810140175	7.357552004618085	6.954196310386876	6.94251450533924	7.303780748177103	7.209453365628949	7.392317422778761	7.098032082960527	7.303780748177103	0.21199117334443757	0.005617367706919945	False	1.1532846715328466	295.0	8.204571144249204	0.20574866521657612
NP_085056	244794	32	31	23	22	27	22	28.666666666666668	23.666666666666668	17.901208671861465	5.0	4.954196310386876	4.523561956057013	4.459431618637297	4.754887502163469	4.459431618637297	4.841302253980942	4.564784618783526	0.21262344455224144	0.005620081411126188	False	0.8255813953488372	52.333333333333336	5.709658248170471	-0.27651763519741585
NP_003722	164871	22	27	14	6	15	17	21.0	12.666666666666666	17.33097813254795	4.459431618637297	4.754887502163469	3.8073549220576037	2.584962500721156	3.9068905956085187	4.08746284125034	4.392317422778761	3.6629650127224296	0.21301994755128137	0.005622795115332428	False	0.6031746031746031	33.666666666666664	5.073248982030639	-0.7293524100563311
NP_000974	16408	82	70	37	75	90	97	63.0	87.33333333333333	14.002111776479852	6.357552004618085	6.129283016944967	5.20945336562895	6.22881869049588	6.491853096329675	6.599912842187128	5.977279923499917	6.448460500816295	0.21497043488884973	0.00562550881953867	False	1.3862433862433863	150.33333333333331	7.232021122534225	0.4711805773163777
NP_001152759	503412	159	207	178	188	206	254	181.33333333333334	216.0	18.94138008134919	7.312882955284356	7.693486957499325	7.475733430966398	7.554588851677638	7.6865005271832185	7.988684686772166	7.502500340529184	7.754887502163469	0.21498665322975447	0.0056282225237449125	False	1.1911764705882353	397.33333333333337	8.634206019741006	0.2523871616342853
NP_036535	66891	4	4	3	4	2	2	3.6666666666666665	2.6666666666666665	16.029524492825352	2.0	2.0	1.5849625007211563	2.0	1.0	1.0	1.8744691179161412	1.4150374992788437	0.2170696289743361	0.005630936227951153	False	0.7272727272727273	6.333333333333333	2.662965012722429	-0.45943161863729726
NP_009039	487046	94	78	49	79	125	102	73.66666666666667	102.0	18.893698511298528	6.554588851677638	6.285402218862249	5.614709844115208	6.303780748177103	6.965784284662088	6.672425341971495	6.202940058670276	6.672425341971495	0.2171982220321357	0.005633649932157396	False	1.3846153846153846	175.66666666666669	7.456696650916059	0.4694852833012202
NP_001018114	9491	10	7	7	9	9	11	8.0	9.666666666666666	13.212344386559145	3.3219280948873626	2.807354922057604	2.807354922057604	3.1699250014423126	3.1699250014423126	3.4594316186372978	3.0	3.273018494406416	0.21779649118523564	0.005636363636363636	False	1.2083333333333333	17.666666666666664	4.142957953842043	0.27301849440641585
NP_001135870	16527	10	7	7	9	9	11	8.0	9.666666666666666	14.012537248286247	3.3219280948873626	2.807354922057604	2.807354922057604	3.1699250014423126	3.1699250014423126	3.4594316186372978	3.0	3.273018494406416	0.21779649118523564	0.005639077340569878	False	1.2083333333333333	17.666666666666664	4.142957953842043	0.27301849440641585
NP_000356	47905	159	207	178	187	206	254	181.33333333333334	215.66666666666666	15.547888622123525	7.312882955284356	7.693486957499325	7.475733430966398	7.546894459887637	7.6865005271832185	7.988684686772166	7.502500340529184	7.752659401271352	0.2220791578663511	0.005641791044776119	False	1.1893382352941175	397.0	8.632995197142959	0.250159060742168
NP_004613	491055	40	48	31	27	35	33	39.666666666666664	31.666666666666668	18.905525095277053	5.321928094887363	5.584962500721157	4.954196310386876	4.754887502163469	5.129283016944966	5.044394119358453	5.309855262586788	4.984893107609792	0.22209267142345623	0.005644504748982361	False	0.7983193277310925	71.33333333333333	6.156504485679991	-0.3249621549769956
NP_001003397	21014	23	29	18	29	27	28	23.333333333333332	28.0	14.359063183678291	4.523561956057013	4.857980995127573	4.169925001442312	4.857980995127573	4.754887502163469	4.807354922057604	4.54432051622381	4.807354922057604	0.22284634406130396	0.005647218453188602	False	1.2	51.33333333333333	5.681824039973746	0.2630344058337938
NP_073729	120285	5	1	5	2	1	1	3.6666666666666665	1.3333333333333333	16.876097218572756	2.321928094887362	0.0	2.321928094887362	1.0	0.0	0.0	1.8744691179161412	0.4150374992788437	0.22293508917083177	0.005649932157394844	False	0.36363636363636365	5.0	2.321928094887362	-1.4594316186372973
NP_001078950	18897	5	1	5	2	1	1	3.6666666666666665	1.3333333333333333	14.205869596606494	2.321928094887362	0.0	2.321928094887362	1.0	0.0	0.0	1.8744691179161412	0.4150374992788437	0.22293508917083177	0.005652645861601086	False	0.36363636363636365	5.0	2.321928094887362	-1.4594316186372973
NP_006286	423535	13	12	6	4	9	6	10.333333333333334	6.333333333333333	18.69212167006277	3.700439718141092	3.5849625007211565	2.584962500721156	2.0	3.1699250014423126	2.584962500721156	3.3692338096657193	2.662965012722429	0.22303660396092603	0.005655359565807327	False	0.6129032258064515	16.666666666666668	4.058893689053568	-0.70626879694329
NP_008867	64487	7	10	8	10	9	10	8.333333333333334	9.666666666666666	15.976720735033748	2.807354922057604	3.3219280948873626	3.0	3.3219280948873626	3.1699250014423126	3.3219280948873626	3.0588936890535687	3.273018494406416	0.22321896581681075	0.005658073270013569	False	1.16	18.0	4.169925001442312	0.21412480535284734
NP_001265541	30141	20	16	23	17	17	16	19.666666666666668	16.666666666666668	14.87943966214903	4.321928094887363	4.0	4.523561956057013	4.08746284125034	4.08746284125034	4.0	4.2976805486406855	4.058893689053568	0.22329336954640444	0.00566078697421981	False	0.847457627118644	36.333333333333336	5.18322182405577	-0.23878685958711665
NP_004672	51951	20	16	23	17	17	16	19.666666666666668	16.666666666666668	15.664863899249788	4.321928094887363	4.0	4.523561956057013	4.08746284125034	4.08746284125034	4.0	4.2976805486406855	4.058893689053568	0.22329336954640444	0.005663500678426052	False	0.847457627118644	36.333333333333336	5.18322182405577	-0.23878685958711665
NP_002762	100522	47	40	36	32	40	34	41.0	35.333333333333336	16.617151755119167	5.554588851677638	5.321928094887363	5.169925001442312	5.0	5.321928094887363	5.08746284125034	5.357552004618084	5.142957953842043	0.2233038723877086	0.005666214382632293	False	0.8617886178861789	76.33333333333334	6.2542412873757876	-0.21459405077604066
NP_001184027	56292	47	40	36	32	40	34	41.0	35.333333333333336	15.780642286217137	5.554588851677638	5.321928094887363	5.169925001442312	5.0	5.321928094887363	5.08746284125034	5.357552004618084	5.142957953842043	0.2233038723877086	0.005668928086838535	False	0.8617886178861789	76.33333333333334	6.2542412873757876	-0.21459405077604066
